year,i,j,n_j,n_p,t_p,t_c,first_name,family_name,gender
2009,FOUCAULT MARTIAL,2009_ST4,16,3,5,2,MARTIAL,FOUCAULT,m
2009,FOUCAULT MARTIAL,2009_ST21,19,3,5,2,MARTIAL,FOUCAULT,m
2009,FOURCHARD LAURENT,2009_ST9,12,1,2,2,LAURENT,FOURCHARD,m
2009,FOURNIER LYDIE,2009_ST36,11,1,1,1,LYDIE,FOURNIER,f
2009,FOUROT AUDE CLAIRE,2009_ST121,19,1,3,3,CLAIRE,FOUROT AUDE,f
2009,FOUILLEUX EVE,2009_ST28,16,2,6,4,EVE,FOUILLEUX,f
2009,FOUILLEUX EVE,2009_ST41,24,2,6,4,EVE,FOUILLEUX,f
2009,FRAGNON JULIEN,2009_ST31,15,1,3,3,JULIEN,FRAGNON,m
2009,FRANCOIS ABEL,2009_ST4,16,1,8,4,ABEL,FRANCOIS,m
2009,FRANCOIS BASTIEN,2009_ST48,18,1,2,2,BASTIEN,FRANCOIS,m
2009,FRANCOIS PIERRE,2009_ST14,36,1,2,2,PIERRE,FRANCOIS,m
2009,FRAU CAROLINE,2009_ST33,26,1,5,4,CAROLINE,FRAU,f
2009,FREYERMUTH AUDREY,2009_ST14,36,1,4,3,AUDREY,FREYERMUTH,f
2009,FRINAULT THOMAS,2009_ST122,28,1,3,3,THOMAS,FRINAULT,m
2009,FRISQUE CEGOLENE,2009_ST6,18,1,1,1,CEGOLENE,FRISQUE,f
2009,FROIDEVAUX CAMILLE,2009_ST51,12,2,5,3,CAMILLE,FROIDEVAUX,f
2009,FROIDEVAUX CAMILLE,2009_ST52,17,2,5,3,CAMILLE,FROIDEVAUX,f
2009,FUREIX EMMANUEL,2009_ST44,19,1,1,1,EMMANUEL,FUREIX,m
2009,GABORIAUX CHLOE,2009_ST7,18,2,4,3,CHLOE,GABORIAUX,f
2009,GABORIAUX CHLOE,2009_ST9,12,2,4,3,CHLOE,GABORIAUX,f
2009,GAISSAD LAURENT,2009_ST16,16,1,1,1,LAURENT,GAISSAD,m
2009,GAITI BRIGITTE,2009_MD1,5,3,5,3,BRIGITTE,GAITI,f
2009,GAITI BRIGITTE,2009_ST29,13,3,5,3,BRIGITTE,GAITI,f
2009,GAITI BRIGITTE,2009_ST38,18,3,5,3,BRIGITTE,GAITI,f
2009,GALLAOUI MOHAMED,2009_ST49,15,1,1,1,MOHAMED,GALLAOUI,m
2009,GALLY NATACHA,2009_ST45,16,1,2,2,NATACHA,GALLY,f
2009,GAMBERT SYLVAIN,2009_ST41,24,1,1,1,SYLVAIN,GAMBERT,m
2009,GANTOIS MAILYS,2009_ST10,11,1,4,4,MAILYS,GANTOIS,f
2009,GARCIA DOS SANTOS YUMI,2009_ST27,10,1,1,1,YUMI,GARCIA DOS SANTOS,f
2009,GARRAUD PHILIPPE,2009_ST21,19,1,1,1,PHILIPPE,GARRAUD,m
2009,GAUTHIER MARIO,2009_ST121,19,3,4,2,MARIO,GAUTHIER,m
2009,GAUTHIER MARIO,2009_ST122,28,3,4,2,MARIO,GAUTHIER,m
2009,GAUTHIER MARIO,2009_ST41,24,3,4,2,MARIO,GAUTHIER,m
2009,GAYER LAURENT,2009_ST8,13,2,6,5,LAURENT,GAYER,m
2009,GAYER LAURENT,2009_ST47,19,2,6,5,LAURENT,GAYER,m
2009,GAYON VINCENT,2009_ST33,26,1,6,5,VINCENT,GAYON,m
2009,GEISSER VINCENT,2009_ST34,16,2,3,2,VINCENT,GEISSER,m
2009,GEISSER VINCENT,2009_ST49,15,2,3,2,VINCENT,GEISSER,m
2009,GENIEYS WILLIAM,2009_ST14,36,1,3,3,WILLIAM,GENIEYS,m
2009,GENSBURGER SARAH,2009_ST14,36,1,5,4,SARAH,GENSBURGER,f
2009,GEOFFREY JORIS,2009_ST45,16,1,1,1,JORIS,GEOFFREY,m
2009,GEORGAKAKIS DIDIER,2009_ST45,16,1,6,4,DIDIER,GEORGAKAKIS,m
2009,GERVAIS JULIE,2009_ST45,16,1,6,4,JULIE,GERVAIS,f
2009,GHILLEBAER CHRISTIAN PIERRE,2009_ST7,18,1,1,1,PIERRE,GHILLEBAER CHRISTIAN,m
2009,GILBERT CLAUDE,2009_ST14,36,1,3,3,CLAUDE,GILBERT,m
2009,GIRARD GUILLAUME,2009_ST6,18,2,2,1,GUILLAUME,GIRARD,m
2009,GIRARD GUILLAUME,2009_ST37,18,2,2,1,GUILLAUME,GIRARD,m
2009,GIRAUD MICHEL,2009_ST35,13,1,1,1,MICHEL,GIRAUD,m
2009,GIRAUD OLIVIER,2009_ST23,21,2,3,2,OLIVIER,GIRAUD,m
2009,GIRAUD OLIVIER,2009_ST27,10,2,3,2,OLIVIER,GIRAUD,m
2009,GIRAULT ELOISE,2009_ST29,13,1,2,2,ELOISE,GIRAULT,f
2009,GINGRAS ANNE MARIE,2009_CP6,5,1,1,1,ANNE MARIE,GINGRAS,f
2009,GIRAUD BAPTISTE,2009_ST8,13,1,3,3,BAPTISTE,GIRAUD,m
2009,GISQUET ELSA,2009_ST22,12,1,1,1,ELSA,GISQUET,f
2009,GNANGUENON AMANDINE,2009_ST2,10,1,1,1,AMANDINE,GNANGUENON,f
2009,GOBILLE BORIS,2009_ST38,18,2,4,3,BORIS,GOBILLE,m
2009,GOBILLE BORIS,2009_ST44,19,2,4,3,BORIS,GOBILLE,m
2009,GOMBIN JOEL,2009_ST5,26,3,10,5,JOEL,GOMBIN,m
2009,GOMBIN JOEL,2009_ST7,18,3,10,5,JOEL,GOMBIN,m
2009,GOMBIN JOEL,2009_ST13,18,3,10,5,JOEL,GOMBIN,m
2009,GOSSELIN TANIA,2009_ST17,18,1,1,1,TANIA,GOSSELIN,f
2009,GOUGOU FLORENT,2009_ST5,26,1,5,3,FLORENT,GOUGOU,m
2009,GOUIN RODOLPHE,2009_ST14,36,2,2,1,RODOLPHE,GOUIN,m
2009,GOUIN RODOLPHE,2009_ST37,18,2,2,1,RODOLPHE,GOUIN,m
2009,GOUTAGNY SARAH,2009_ST52,17,1,1,1,SARAH,GOUTAGNY,f
2009,GOURGUES GUILLAUME,2009_ST122,28,3,14,5,GUILLAUME,GOURGUES,m
2009,GOURGUES GUILLAUME,2009_ST28,16,3,14,5,GUILLAUME,GOURGUES,m
2009,GOURGUES GUILLAUME,2009_ST44,19,3,14,5,GUILLAUME,GOURGUES,m
2009,GOURISSE BENJAMIN,2009_ST44,19,1,2,2,BENJAMIN,GOURISSE,m
2009,GREEN MANDA,2009_ST11,15,1,1,1,MANDA,GREEN,f
2009,GRIN FRANCOIS,2009_ST39,17,1,1,1,FRANCOIS,GRIN,m
2009,GROFMAN BERNARD,2009_ST48,18,1,1,1,BERNARD,GROFMAN,m
2009,GROJEAN OLIVIER,2009_ST47,19,1,4,3,OLIVIER,GROJEAN,m
2009,GROSSMAN EMILIANO,2009_MD2,3,3,5,2,EMILIANO,GROSSMAN,m
2009,GROSSMAN EMILIANO,2009_ST4,16,3,5,2,EMILIANO,GROSSMAN,m
2009,GROSSMAN EMILIANO,2009_ST21,19,3,5,2,EMILIANO,GROSSMAN,m
2009,GUIGNER SEBASTIEN,2009_ST22,12,1,1,1,SEBASTIEN,GUIGNER,m
2009,GUILHOT NICOLAS,2009_ST18,14,1,1,1,NICOLAS,GUILHOT,m
2009,GUILLALOT ELSA,2009_ST44,19,1,1,1,ELSA,GUILLALOT,f
2009,GUILLEMARD ANNE MARIE,2009_ST23,21,1,1,1,ANNE MARIE,GUILLEMARD,f
2009,GUINAUDEAU ISABELLE,2009_ST17,18,1,5,4,ISABELLE,GUINAUDEAU,f
2009,GUTTIERREZ ANDER,2009_ST2,10,1,1,1,ANDER,GUTTIERREZ,m
2009,GUYON STEPHANIE,2009_ST35,13,1,6,4,STEPHANIE,GUYON,f
2009,HAEGEL FLORENCE,2009_ST13,18,2,6,4,FLORENCE,HAEGEL,f
2009,HAEGEL FLORENCE,2009_ST38,18,2,6,4,FLORENCE,HAEGEL,f
2009,HALPERN CHARLOTTE,2009_ST121,19,3,11,5,CHARLOTTE,HALPERN,f
2009,HALPERN CHARLOTTE,2009_ST20,25,3,11,5,CHARLOTTE,HALPERN,f
2009,HALPERN CHARLOTTE,2009_ST41,24,3,11,5,CHARLOTTE,HALPERN,f
2009,HAMEL CHRISTOPHER,2009_ST52,17,1,1,1,CHRISTOPHER,HAMEL,m
2009,HAMELIN FABRICE,2009_ST24,14,1,1,1,FABRICE,HAMELIN,m
2009,HAMIDI CAMILLE,2009_ST34,16,2,5,3,CAMILLE,HAMIDI,f
2009,HAMIDI CAMILLE,2009_ST35,13,2,5,3,CAMILLE,HAMIDI,f
2009,HAMZAOUI OUASSIM,2009_ST28,16,2,5,3,OUASSIM,HAMZAOUI,m
2009,HAMZAOUI OUASSIM,2009_ST44,19,2,5,3,OUASSIM,HAMZAOUI,m
2009,HARMSEN ROBERT,2009_CP4,5,1,1,1,ROBERT,HARMSEN,m
2009,HASCHAR NADINE,2009_ST28,16,1,2,2,NADINE,HASCHAR,f
2009,HASSENTEUFEL PATRICK,2009_ST14,36,2,10,5,PATRICK,HASSENTEUFEL,m
2009,HASSENTEUFEL PATRICK,2009_ST20,25,2,10,5,PATRICK,HASSENTEUFEL,m
2009,HARGUINDEGUY JEAN BAPTISTE,2009_ST14,36,2,2,1,JEAN BAPTISTE,HARGUINDEGUY,m
2009,HARGUINDEGUY JEAN BAPTISTE,2009_ST39,17,2,2,1,JEAN BAPTISTE,HARGUINDEGUY,m
2009,HAROCHE CLAUDINE,2009_ST51,12,1,1,1,CLAUDINE,HAROCHE,f
2009,HATTO RONALD,2009_ST2,10,2,2,1,RONALD,HATTO,m
2009,HATTO RONALD,2009_ST32,13,2,2,1,RONALD,HATTO,m
2009,HAUCHECORNE MATHIEU,2009_ST50,20,1,5,4,MATHIEU,HAUCHECORNE,m
2009,HAURAY BORIS,2009_ST24,14,1,3,3,BORIS,HAURAY,m
2009,HAYAT SAMUEL,2009_ST52,17,1,5,5,SAMUEL,HAYAT,m
2009,HEALY AISLING,2009_ST18,14,2,3,2,AISLING,HEALY,f
2009,HEALY AISLING,2009_ST33,26,2,3,2,AISLING,HEALY,f
2009,HELIE THOMAS,2009_ST26,10,1,1,1,THOMAS,HELIE,m
2009,HENRY EMMANUEL,2009_ST14,36,1,6,4,EMMANUEL,HENRY,m
2009,HERBRAND CATHY,2009_ST16,16,1,1,1,CATHY,HERBRAND,f
2009,HERZBERG CARSTEN,2009_ST122,28,1,1,1,CARSTEN,HERZBERG,m
2009,HEURTAUX JEROME,2009_ST9,12,1,5,4,JEROME,HEURTAUX,m
2009,HEURTIN JEAN PHILIPPE,2009_ST50,20,1,6,4,JEAN PHILIPPE,HEURTIN,m
2009,HIMELFARB CELIA,2009_ST43,21,1,1,1,CELIA,HIMELFARB,f
2009,HOEFFLER CATHERINE,2009_ST11,15,1,3,3,CATHERINE,HOEFFLER,f
2009,HOLEINDRE JEAN VINCENT,2009_ST31,15,2,7,5,JEAN VINCENT,HOLEINDRE,m
2009,HOLEINDRE JEAN VINCENT,2009_ST52,17,2,7,5,JEAN VINCENT,HOLEINDRE,m
2009,HOOP SCHEFFER ALEXANDRA,2009_ST2,10,1,1,1,ALEXANDRA,HOOP SCHEFFER,f
2009,HOURCADE RENAUD,2009_ST36,11,1,6,5,RENAUD,HOURCADE,m
2009,HU GREGORY,2009_ST37,18,1,6,4,GREGORY,HU,m
2009,HUG SIMON,2009_CP4,5,1,1,1,SIMON,HUG,m
2009,HUMMEL ALEXANDRE,2009_ST21,19,1,1,1,ALEXANDRE,HUMMEL,m
2009,IHL OLIVIER,2009_ST43,21,1,3,3,OLIVIER,IHL,m
2009,IRONDELLE BASTIEN,2009_ST11,15,2,2,1,BASTIEN,IRONDELLE,m
2009,IRONDELLE BASTIEN,2009_ST21,19,2,2,1,BASTIEN,IRONDELLE,m
2009,ISRAEL LIORA,2009_ST38,18,1,2,2,LIORA,ISRAEL,f
2009,ITCAINA XAVIER,2009_ST39,17,1,1,1,XAVIER,ITCAINA,m
2009,ITURRE MAITE,2009_ST2,10,1,1,1,MAITE,ITURRE,f
2009,IZQUIERDO JEAN MARIE,2009_ST17,18,2,3,2,JEAN MARIE,IZQUIERDO,m
2009,IZQUIERDO JEAN MARIE,2009_ST31,15,2,3,2,JEAN MARIE,IZQUIERDO,m
2009,JACOB STEVE,2009_ST14,36,1,1,1,STEVE,JACOB,m
2009,JACOBS DIRK,2009_ST34,16,1,1,1,DIRK,JACOBS,m
2009,JACQUEMAIN MARC,2009_CP5,4,1,1,1,MARC,JACQUEMAIN,m
2009,JACQUOT SOPHIE,2009_ST14,36,3,5,3,SOPHIE,JACQUOT,f
2009,JACQUOT SOPHIE,2009_ST15,15,3,5,3,SOPHIE,JACQUOT,f
2009,JACQUOT SOPHIE,2009_ST20,25,3,5,3,SOPHIE,JACQUOT,f
2009,JADOT ANNE,2009_ST5,26,2,8,4,ANNE,JADOT,f
2009,JADOT ANNE,2009_ST13,18,2,8,4,ANNE,JADOT,f
2009,JEANNIER FABIEN,2009_ST26,10,1,1,1,FABIEN,JEANNIER,m
2009,JOANA JEAN,2009_ST11,15,1,2,2,JEAN,JOANA,m
2009,JOBERT BRUNO,2009_ST28,16,1,3,3,BRUNO,JOBERT,m
2009,JOIGNANT ALFREDO,2009_ST43,21,1,3,3,ALFREDO,JOIGNANT,m
2009,JONSSON INGRID,2009_ST27,10,1,1,1,INGRID,JONSSON,f
2009,JOUHANNEAU CECILE,2009_ST38,18,1,4,4,CECILE,JOUHANNEAU,f
2009,JOUVENET MORGAN,2009_ST24,14,1,1,1,MORGAN,JOUVENET,m
2009,JOUZEL JEAN NOEL,2009_ST41,24,1,2,2,JEAN NOEL,JOUZEL,m
2009,JOYE DOMINIQUE,2009_ST42,14,1,1,1,DOMINIQUE,JOYE,m
2009,JULIEN FREDERIC,2009_ST30,11,1,1,1,FREDERIC,JULIEN,m
2009,KACENELENBOGEN EDWIGE,2009_ST52,17,1,1,1,EDWIGE,KACENELENBOGEN,f
2009,KALUSZYNSKI MARTINE,2009_ST50,20,1,2,2,MARTINE,KALUSZYNSKI,f
2009,KAUFFER EDITH,2009_ST30,11,1,1,1,EDITH,KAUFFER,f
2009,KAY STEPHEN,2009_ST23,21,1,1,1,STEPHEN,KAY,m
2009,KEMPF HUBERT,2009_ST4,16,1,1,1,HUBERT,KEMPF,m
2009,KERNEN ANTOINE,2009_ST23,21,1,1,1,ANTOINE,KERNEN,m
2009,KERROUCHE ERIC,2009_ST11,15,1,1,1,ERIC,KERROUCHE,m
2009,KHAROUF RANA,2009_ST30,11,1,1,1,RANA,KHAROUF,f
2009,KIES RAPHAEL,2009_ST1,16,1,1,1,RAPHAEL,KIES,m
2009,KIWAN FADIA,2009_ST48,18,1,1,1,FADIA,KIWAN,f
2009,KLETZLEN ANNE,2009_ST24,14,1,1,1,ANNE,KLETZLEN,f
2009,LACHAPELLE GUY,2009_CP6,5,1,1,1,GUY,LACHAPELLE,m
2009,LACUISSE MARIE ESTHER,2009_ST25,11,1,2,2,MARIE ESTHER,LACUISSE,f
2009,LAETHIER MAUD,2009_ST35,13,1,1,1,MAUD,LAETHIER,f
2009,LAMARCHE KARINE,2009_ST47,19,1,1,1,KARINE,LAMARCHE,f
2009,LAMBELET ALEXANDRE,2009_ST37,18,1,4,3,ALEXANDRE,LAMBELET,m
2009,LANDRIN XAVIER,2009_ST46,9,2,4,3,XAVIER,LANDRIN,m
2009,LANDRIN XAVIER,2009_ST50,20,2,4,3,XAVIER,LANDRIN,m
2009,LAPLANCHE SOLINE,2009_ST36,11,1,4,4,SOLINE,LAPLANCHE,f
2009,LARA PHILIPPE,2009_ST51,12,1,1,1,PHILIPPE,LARA,m
2009,LARDONE MARTIN,2009_ST25,11,1,1,1,MARTIN,LARDONE,m
2009,LASCOUMES PIERRE,2009_ST14,36,2,4,3,PIERRE,LASCOUMES,m
2009,LASCOUMES PIERRE,2009_ST41,24,2,4,3,PIERRE,LASCOUMES,m
2009,LASSALLE MARINE,2009_ST121,19,1,2,2,MARINE,LASSALLE,f
2009,LATTE STEPHANE,2009_ST38,18,1,3,3,STEPHANE,LATTE,m
2009,LAURENT ANNIE,2009_ST5,26,2,4,2,ANNIE,LAURENT,f
2009,LAURENT ANNIE,2009_ST48,18,2,4,2,ANNIE,LAURENT,f
2009,LAURENT BRICE,2009_ST43,21,1,3,3,BRICE,LAURENT,m
2009,LAUTIER BRUNO,2009_ST23,21,2,2,1,BRUNO,LAUTIER,m
2009,LAUTIER BRUNO,2009_ST25,11,2,2,1,BRUNO,LAUTIER,m
2009,LAVABRE MARIE CLAIRE,2009_ST38,18,1,2,2,MARIE CLAIRE,LAVABRE,f
2009,LAWEHRLEN THOMAS,2009_ST7,18,1,1,1,THOMAS,LAWEHRLEN,m
2009,LEBOYER OLIVIA,2009_ST52,17,1,3,3,OLIVIA,LEBOYER,f
2009,LECA JEAN,2009_CP5,4,4,7,3,JEAN,LECA,m
2009,LECA JEAN,2009_ST3,10,4,7,3,JEAN,LECA,m
2009,LECA JEAN,2009_ST14,36,4,7,3,JEAN,LECA,m
2009,LECA JEAN,2009_ST49,15,4,7,3,JEAN,LECA,m
2009,LECHEVALIER ARNAUD,2009_ST23,21,1,2,2,ARNAUD,LECHEVALIER,m
2009,LEDOUX CLEMENCE,2009_ST15,15,1,6,4,CLEMENCE,LEDOUX,f
2009,LEFEBURE PIERRE,2009_ST122,28,2,6,4,PIERRE,LEFEBURE,m
2009,LEFEBURE PIERRE,2009_ST13,18,2,6,4,PIERRE,LEFEBURE,m
2009,LEFEBVRE REMI,2009_ST7,18,2,9,4,REMI,LEFEBVRE,m
2009,LEFEBVRE REMI,2009_ST122,28,2,9,4,REMI,LEFEBVRE,m
2009,LEGARE KATHIA,2009_ST31,15,1,1,1,KATHIA,LEGARE,f
2009,LEGRIS PATRICIA,2009_ST29,13,1,1,1,PATRICIA,LEGRIS,f
2009,LEHINGUE PATRICK,2009_ST5,26,1,6,5,PATRICK,LEHINGUE,m
2009,LEJEUNE MARIE,2009_ST36,11,1,1,1,MARIE,LEJEUNE,f
2009,LELANDAIS GULCIN ERDI,2009_ST30,11,1,1,1,ERDI,LELANDAIS GULCIN,m
2009,LELEUX MARC,2009_ST33,26,1,1,1,MARC,LELEUX,m
2009,LEMERCIER CLAIRE,2009_ST33,26,1,2,2,CLAIRE,LEMERCIER,f
2009,LEMETTRE SONIA,2009_ST28,16,1,1,1,SONIA,LEMETTRE,f
2009,LEMIEUX CYRIL,2009_ST50,20,1,1,1,CYRIL,LEMIEUX,m
2009,LENDARO ANNALISA,2009_ST27,10,1,1,1,ANNALISA,LENDARO,f
2009,LEONARD EVELYNE,2009_ST20,25,1,1,1,EVELYNE,LEONARD,f
2009,LEQUESNE CHRISTIAN,2009_ST1,16,1,2,2,CHRISTIAN,LEQUESNE,m
2009,LERESCHE JEAN PHILIPPE,2009_ST121,19,1,3,2,JEAN PHILIPPE,LERESCHE,m
2009,LESCURE JEAN CLAUDE,2009_ST7,18,1,1,1,JEAN CLAUDE,LESCURE,m
2009,LESNARD LAURENT,2009_ST13,18,1,1,1,LAURENT,LESNARD,m
2009,LEVEQUE SANDRINE,2009_ST6,18,1,4,4,SANDRINE,LEVEQUE,f
2009,LEVESQUE PIERRE ANDRE,2009_ST22,12,1,1,1,ANDRE,LEVESQUE PIERRE,m
2009,LEWIS MICHAEL,2009_ST48,18,1,1,1,MICHAEL,LEWIS,m
2009,LE BOT FLORENT,2009_ST33,26,1,1,1,FLORENT,LE BOT,m
2009,LE BOULAY MORGANE,2009_ST18,14,1,1,1,MORGANE,LE BOULAY,f
2009,LE BRAS CHOPARD ARMELLE,2009_ST15,15,1,1,1,ARMELLE,LE BRAS CHOPARD,f
2009,LE DEVEDEC NICOLAS,2009_ST51,12,1,2,2,NICOLAS,LE DEVEDEC,m
2009,LE DIGOL CHRISTOPHE,2009_ST46,9,1,4,3,CHRISTOPHE,LE DIGOL,m
2009,LE GALES PATRICK,2009_ST14,36,2,6,4,PATRICK,LE GALES,m
2009,LE GALES PATRICK,2009_ST20,25,2,6,4,PATRICK,LE GALES,m
2009,LE GALL ARNAUD,2009_ST43,21,1,1,1,ARNAUD,LE GALL,m
2009,LE HUEROU ANNE,2009_ST47,19,1,2,2,ANNE,LE HUEROU,f
2009,LE NAOUR GWENOLA,2009_ST45,16,1,3,2,GWENOLA,LE NAOUR,f
2009,LE SAOUT REMY,2009_ST122,28,1,4,4,REMY,LE SAOUT,m
2009,LINDEMANN THOMAS,2009_ST21,19,1,7,4,THOMAS,LINDEMANN,m
2009,LINHARDT DOMINIQUE,2009_ST31,15,1,3,3,DOMINIQUE,LINHARDT,m
2009,LODGE MARTIN,2009_ST45,16,1,1,1,MARTIN,LODGE,m
2009,LOEZ ANDRE,2009_ST47,19,1,1,1,ANDRE,LOEZ,m
2009,LOUAULT FREDERIC,2009_ST38,18,1,2,2,FREDERIC,LOUAULT,m
2009,LOUGHLIN JOHN,2009_ST39,17,1,1,1,JOHN,LOUGHLIN,m
2009,LOUPSANS DELPHINE,2009_ST21,19,1,1,1,DELPHINE,LOUPSANS,f
2009,LUCAS BARBARA,2009_ST22,12,3,4,2,BARBARA,LUCAS,f
2009,LUCAS BARBARA,2009_ST27,10,3,4,2,BARBARA,LUCAS,f
2009,LUCAS BARBARA,2009_ST28,16,3,4,2,BARBARA,LUCAS,f
2009,LUDL CHRISTINE,2009_ST13,18,1,1,1,CHRISTINE,LUDL,f
2009,LUCK SIMON,2009_ST37,18,2,2,1,SIMON,LUCK,m
2009,LUCK SIMON,2009_ST38,18,2,2,1,SIMON,LUCK,m
2009,MACHIKOU NADINE,2009_ST44,19,1,1,1,NADINE,MACHIKOU,f
2009,MAGNI RAUL,2009_ST42,14,1,4,3,RAUL,MAGNI,m
2009,MAILLARD JACQUES,2009_ST20,25,1,2,2,JACQUES,MAILLARD,m
2009,MAINSANT GWENAELLE,2009_ST16,16,1,5,5,GWENAELLE,MAINSANT,f
2009,MAISETTI NICOLAS,2009_ST121,19,1,6,3,NICOLAS,MAISETTI,m
2009,MALIGNER BERNARD,2009_ST4,16,1,1,1,BERNARD,MALIGNER,m
2009,MANCHON PIERRE YVES,2009_ST47,19,1,1,1,YVES,MANCHON PIERRE,m
2009,MANGENOT MICHEL,2009_ST19,5,1,4,4,MICHEL,MANGENOT,m
2009,MACH ANDRE,2009_ST33,26,1,1,1,ANDRE,MACH,m
2009,MARIOT NICOLAS,2009_ST5,26,2,7,4,NICOLAS,MARIOT,m
2009,MARIOT NICOLAS,2009_ST47,19,2,7,4,NICOLAS,MARIOT,m
2009,MARQUES BERENGERE,2009_ST43,21,1,1,1,BERENGERE,MARQUES,f
2009,MARTIN PIERRE,2009_ST17,18,1,1,1,PIERRE,MARTIN,m
2009,MAS SIMON,2009_ST20,25,2,2,1,SIMON,MAS,m
2009,MAS SIMON,2009_ST45,16,2,2,1,SIMON,MAS,m
2009,MASCLET OLIVIER,2009_ST34,16,1,1,1,OLIVIER,MASCLET,m
2009,MASTIN JEAN LUC,2009_ST33,26,1,1,1,JEAN LUC,MASTIN,m
2009,MATAGNE GEOFFROY,2009_ST14,36,1,1,1,GEOFFROY,MATAGNE,m
2009,MATIJASCIC MILKO,2009_ST23,21,1,1,1,MILKO,MATIJASCIC,m
2009,MATONTI FREDERIQUE,2009_ST6,18,3,10,4,FREDERIQUE,MATONTI,f
2009,MATONTI FREDERIQUE,2009_ST9,12,3,10,4,FREDERIQUE,MATONTI,f
2009,MATONTI FREDERIQUE,2009_ST50,20,3,10,4,FREDERIQUE,MATONTI,f
2009,MATTHEY LAURENT,2009_ST26,10,1,1,1,LAURENT,MATTHEY,m
2009,MATYJASIK NICOLAS,2009_ST122,28,1,1,1,NICOLAS,MATYJASIK,m
2009,MAUGERE AMELIE,2009_ST15,15,1,1,1,AMELIE,MAUGERE,f
2009,MAUPIN AGATHE,2009_ST30,11,1,1,1,AGATHE,MAUPIN,f
2009,MAURY CAROLINE,2009_ST39,17,1,1,1,CAROLINE,MAURY,f
2009,MAWDSLEY JOCELYN,2009_ST21,19,1,1,1,JOCELYN,MAWDSLEY,m
2009,MAZE CAMILLE,2009_ST1,16,1,2,2,CAMILLE,MAZE,f
2009,MAZOYER HAROLD,2009_ST45,16,1,3,2,HAROLD,MAZOYER,m
2009,MAZZOLENI OSCAR,2009_ST17,18,1,1,1,OSCAR,MAZZOLENI,m
2009,MAYAUX PIERRE LOUIS,2009_ST14,36,2,6,4,LOUIS,MAYAUX PIERRE,m
2009,MAYAUX PIERRE LOUIS,2009_ST25,11,2,6,4,LOUIS,MAYAUX PIERRE,m
2009,MAYER NONNA,2009_CP6,5,2,10,5,NONNA,MAYER,f
2009,MAYER NONNA,2009_ST8,13,2,10,5,NONNA,MAYER,f
2009,MAYRHOFER MICHAELA,2009_ST43,21,1,1,1,MICHAELA,MAYRHOFER,f
2009,MAZUR AMY,2009_ST14,36,2,2,1,AMY,MAZUR,f
2009,MAZUR AMY,2009_ST15,15,2,2,1,AMY,MAZUR,f
2009,MBAYE ELHADJI MAMADOU,2009_ST27,10,1,1,1,MAMADOU,MBAYE ELHADJI,m
2009,MEASSON LUDOVIC,2009_ST121,19,1,1,1,LUDOVIC,MEASSON,m
2009,MEILLERAND MARIE CLOTILDE,2009_ST45,16,1,2,2,MARIE CLOTILDE,MEILLERAND,f
2009,MEGIE ANTOINE,2009_ST31,15,1,3,2,ANTOINE,MEGIE,m
2009,MENISSIER THIERRY,2009_ST50,20,2,4,3,THIERRY,MENISSIER,m
2009,MENISSIER THIERRY,2009_ST51,12,2,4,3,THIERRY,MENISSIER,m
2009,MENNELL STEPHEN,2009_ST44,19,1,1,1,STEPHEN,MENNELL,m
2009,MENU SABINE,2009_ST121,19,1,1,1,SABINE,MENU,f
2009,MEON PIERRE GUILLAUME,2009_ST4,16,1,1,1,GUILLAUME,MEON PIERRE,m
2009,MERAND FREDERIC,2009_CP4,5,2,2,1,FREDERIC,MERAND,m
2009,MERAND FREDERIC,2009_ST21,19,2,2,1,FREDERIC,MERAND,m
2009,MERLIN AUDE,2009_ST47,19,1,2,2,AUDE,MERLIN,f
2009,MERRIEN FRANCOIS XAVIER,2009_ST23,21,1,1,1,XAVIER,MERRIEN FRANCOIS,m
2009,MESZAROS THOMAS,2009_ST31,15,2,5,4,THOMAS,MESZAROS,m
2009,MESZAROS THOMAS,2009_ST52,17,2,5,4,THOMAS,MESZAROS,m
2009,MEVELLEC ANNE,2009_ST121,19,2,5,4,ANNE,MEVELLEC,f
2009,MEVELLEC ANNE,2009_ST122,28,2,5,4,ANNE,MEVELLEC,f
2009,MICHEL HELENE,2009_ST33,26,1,4,3,HELENE,MICHEL,f
2009,MICHEL LAURA,2009_ST33,26,1,2,2,LAURA,MICHEL,f
2009,MICHONOVA ROUMIANA,2009_ST8,13,2,2,1,ROUMIANA,MICHONOVA,f
2009,MICHONOVA ROUMIANA,2009_ST46,9,2,2,1,ROUMIANA,MICHONOVA,f
2009,MIKAIL BARAH,2009_ST30,11,1,1,1,BARAH,MIKAIL,m
2009,MILET MARC,2009_ST11,15,2,3,2,MARC,MILET,m
2009,MILET MARC,2009_ST33,26,2,3,2,MARC,MILET,m
2009,MIROUSE STEPHANIE,2009_ST28,16,1,1,1,STEPHANIE,MIROUSE,f
2009,MITSUSHIMA NAGISA,2009_ST38,18,1,3,3,NAGISA,MITSUSHIMA,f
2009,MOGUEN MARINE,2009_ST33,26,1,1,1,MARINE,MOGUEN,f
2009,MONANGE BENOIT,2009_MD2,3,2,2,1,BENOIT,MONANGE,m
2009,MONANGE BENOIT,2009_ST43,21,2,2,1,BENOIT,MONANGE,m
